,participant,platform,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path
6684,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by City', 'href']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by City', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6685,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by City', 'value']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by City', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6686,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by City', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by City', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6687,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Country', 'href']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Country', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6688,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Country', 'value']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Country', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6689,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Country', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Country', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6690,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Age for All Genders', 'href']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Age for All Genders', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6691,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Age for All Genders', 'value']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Age for All Genders', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6692,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Age for All Genders', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Age for All Genders', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6693,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Age for Men', 'href']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Age for Men', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6694,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Age for Men', 'value']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Age for Men', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6695,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Age for Men', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Age for Men', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6696,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Age for Women', 'href']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Age for Women', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6697,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Age for Women', 'value']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Age for Women', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6698,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Follower Percentage by Age for Women', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Follower Percentage by Age for Women', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6699,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Total Follower Percentage for Men', 'href']",['organic_insights_audience'],"['string_map_data', 'Total Follower Percentage for Men', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6700,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Total Follower Percentage for Men', 'value']",['organic_insights_audience'],"['string_map_data', 'Total Follower Percentage for Men', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6701,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Total Follower Percentage for Men', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Total Follower Percentage for Men', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6702,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Total Follower Percentage for Women', 'href']",['organic_insights_audience'],"['string_map_data', 'Total Follower Percentage for Women', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6703,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Total Follower Percentage for Women', 'value']",['organic_insights_audience'],"['string_map_data', 'Total Follower Percentage for Women', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6704,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Total Follower Percentage for Women', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Total Follower Percentage for Women', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6705,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Monday Follower Activity', 'href']",['organic_insights_audience'],"['string_map_data', 'Monday Follower Activity', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6706,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Monday Follower Activity', 'value']",['organic_insights_audience'],"['string_map_data', 'Monday Follower Activity', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6707,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Monday Follower Activity', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Monday Follower Activity', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6708,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Tuesday Follower Activity', 'href']",['organic_insights_audience'],"['string_map_data', 'Tuesday Follower Activity', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6709,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Tuesday Follower Activity', 'value']",['organic_insights_audience'],"['string_map_data', 'Tuesday Follower Activity', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6710,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Tuesday Follower Activity', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Tuesday Follower Activity', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6711,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Wednesday Follower Activity', 'href']",['organic_insights_audience'],"['string_map_data', 'Wednesday Follower Activity', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6712,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Wednesday Follower Activity', 'value']",['organic_insights_audience'],"['string_map_data', 'Wednesday Follower Activity', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6713,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Wednesday Follower Activity', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Wednesday Follower Activity', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6714,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Thursday Follower Activity', 'href']",['organic_insights_audience'],"['string_map_data', 'Thursday Follower Activity', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6715,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Thursday Follower Activity', 'value']",['organic_insights_audience'],"['string_map_data', 'Thursday Follower Activity', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6716,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Thursday Follower Activity', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Thursday Follower Activity', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6717,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Friday Follower Activity', 'href']",['organic_insights_audience'],"['string_map_data', 'Friday Follower Activity', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6718,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Friday Follower Activity', 'value']",['organic_insights_audience'],"['string_map_data', 'Friday Follower Activity', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6719,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Friday Follower Activity', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Friday Follower Activity', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6720,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Saturday Follower Activity', 'href']",['organic_insights_audience'],"['string_map_data', 'Saturday Follower Activity', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6721,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Saturday Follower Activity', 'value']",['organic_insights_audience'],"['string_map_data', 'Saturday Follower Activity', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6722,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Saturday Follower Activity', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Saturday Follower Activity', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6723,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_audience', 'string_map_data', 'Sunday Follower Activity', 'href']",['organic_insights_audience'],"['string_map_data', 'Sunday Follower Activity', 'href']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6724,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_audience', 'string_map_data', 'Sunday Follower Activity', 'value']",['organic_insights_audience'],"['string_map_data', 'Sunday Follower Activity', 'value']",list,string,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6725,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_audience', 'string_map_data', 'Sunday Follower Activity', 'timestamp']",['organic_insights_audience'],"['string_map_data', 'Sunday Follower Activity', 'timestamp']",list,number,audience_insights.json,logged_information/past_instagram_insights/audience_insights.json
6726,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Date Range', 'href']",['organic_insights_interactions'],"['string_map_data', 'Date Range', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6727,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Date Range', 'value']",['organic_insights_interactions'],"['string_map_data', 'Date Range', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6728,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Date Range', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Date Range', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6729,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Content Interactions', 'href']",['organic_insights_interactions'],"['string_map_data', 'Content Interactions', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6730,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Content Interactions', 'value']",['organic_insights_interactions'],"['string_map_data', 'Content Interactions', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6731,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Content Interactions', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Content Interactions', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6732,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Content Interactions Delta', 'href']",['organic_insights_interactions'],"['string_map_data', 'Content Interactions Delta', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6733,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Content Interactions Delta', 'value']",['organic_insights_interactions'],"['string_map_data', 'Content Interactions Delta', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6734,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Content Interactions Delta', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Content Interactions Delta', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6735,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Post Interactions', 'href']",['organic_insights_interactions'],"['string_map_data', 'Post Interactions', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6736,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Post Interactions', 'value']",['organic_insights_interactions'],"['string_map_data', 'Post Interactions', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6737,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Post Interactions', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Post Interactions', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6738,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Post Interactions Delta', 'href']",['organic_insights_interactions'],"['string_map_data', 'Post Interactions Delta', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6739,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Post Interactions Delta', 'value']",['organic_insights_interactions'],"['string_map_data', 'Post Interactions Delta', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6740,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Post Interactions Delta', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Post Interactions Delta', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6741,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Post Likes', 'href']",['organic_insights_interactions'],"['string_map_data', 'Post Likes', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6742,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Post Likes', 'value']",['organic_insights_interactions'],"['string_map_data', 'Post Likes', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6743,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Post Likes', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Post Likes', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6744,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Post Comments', 'href']",['organic_insights_interactions'],"['string_map_data', 'Post Comments', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6745,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Post Comments', 'value']",['organic_insights_interactions'],"['string_map_data', 'Post Comments', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6746,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Post Comments', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Post Comments', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6747,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Post Saves', 'href']",['organic_insights_interactions'],"['string_map_data', 'Post Saves', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6748,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Post Saves', 'value']",['organic_insights_interactions'],"['string_map_data', 'Post Saves', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6749,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Post Saves', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Post Saves', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6750,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Story Interactions', 'href']",['organic_insights_interactions'],"['string_map_data', 'Story Interactions', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6751,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Story Interactions', 'value']",['organic_insights_interactions'],"['string_map_data', 'Story Interactions', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6752,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Story Interactions', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Story Interactions', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6753,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Story Interactions Delta', 'href']",['organic_insights_interactions'],"['string_map_data', 'Story Interactions Delta', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6754,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Story Interactions Delta', 'value']",['organic_insights_interactions'],"['string_map_data', 'Story Interactions Delta', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6755,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Story Interactions Delta', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Story Interactions Delta', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6756,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Story Replies', 'href']",['organic_insights_interactions'],"['string_map_data', 'Story Replies', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6757,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Story Replies', 'value']",['organic_insights_interactions'],"['string_map_data', 'Story Replies', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6758,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Story Replies', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Story Replies', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6759,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Video Interactions', 'href']",['organic_insights_interactions'],"['string_map_data', 'Video Interactions', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6760,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Video Interactions', 'value']",['organic_insights_interactions'],"['string_map_data', 'Video Interactions', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6761,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Video Interactions', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Video Interactions', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6762,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Video Interactions Delta', 'href']",['organic_insights_interactions'],"['string_map_data', 'Video Interactions Delta', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6763,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Video Interactions Delta', 'value']",['organic_insights_interactions'],"['string_map_data', 'Video Interactions Delta', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6764,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Video Interactions Delta', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Video Interactions Delta', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6765,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Reels Interactions', 'href']",['organic_insights_interactions'],"['string_map_data', 'Reels Interactions', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6766,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Reels Interactions', 'value']",['organic_insights_interactions'],"['string_map_data', 'Reels Interactions', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6767,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Reels Interactions', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Reels Interactions', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6768,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Reels Interactions Delta', 'href']",['organic_insights_interactions'],"['string_map_data', 'Reels Interactions Delta', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6769,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Reels Interactions Delta', 'value']",['organic_insights_interactions'],"['string_map_data', 'Reels Interactions Delta', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6770,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Reels Interactions Delta', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Reels Interactions Delta', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6771,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Live Video Interactions', 'href']",['organic_insights_interactions'],"['string_map_data', 'Live Video Interactions', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6772,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Live Video Interactions', 'value']",['organic_insights_interactions'],"['string_map_data', 'Live Video Interactions', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6773,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Live Video Interactions', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Live Video Interactions', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6774,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Live Video Interactions Delta', 'href']",['organic_insights_interactions'],"['string_map_data', 'Live Video Interactions Delta', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6775,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Live Video Interactions Delta', 'value']",['organic_insights_interactions'],"['string_map_data', 'Live Video Interactions Delta', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6776,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Live Video Interactions Delta', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Live Video Interactions Delta', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6777,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Accounts engaged', 'href']",['organic_insights_interactions'],"['string_map_data', 'Accounts engaged', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6778,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,value,"['organic_insights_interactions', 'string_map_data', 'Accounts engaged', 'value']",['organic_insights_interactions'],"['string_map_data', 'Accounts engaged', 'value']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6779,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,timestamp,"['organic_insights_interactions', 'string_map_data', 'Accounts engaged', 'timestamp']",['organic_insights_interactions'],"['string_map_data', 'Accounts engaged', 'timestamp']",list,number,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
6780,Output_structure_Instagram_8ba0245ab2083a2a,Instagram,href,"['organic_insights_interactions', 'string_map_data', 'Accounts Engaged Delta', 'href']",['organic_insights_interactions'],"['string_map_data', 'Accounts Engaged Delta', 'href']",list,string,content_interactions.json,logged_information/past_instagram_insights/content_interactions.json
