,id,platform,keepID,json_name,column_name,path,list_path,subfield_path,var_type,data_type,file_path,duplicate_flag,date_added,final_path
194,pages:admin_activity:timestamp,Facebook,pages:admin_activity:timestamp,admin_activity.json,timestamp,timestamp,,"[""timestamp""]",static,number,your_facebook_activity/pages/admin_activity.json,No,pre-trial,your_facebook_activity/pages/admin_activity.json/timestamp
195,pages:admin_activity:media,Facebook,pages:admin_activity:media,admin_activity.json,media,media,,"[""media""]",static,array,your_facebook_activity/pages/admin_activity.json,No,pre-trial,your_facebook_activity/pages/admin_activity.json/media
196,pages:admin_activity:fbid,Facebook,pages:admin_activity:fbid,admin_activity.json,fbid,fbid,,"[""fbid""]",static,string,your_facebook_activity/pages/admin_activity.json,No,pre-trial,your_facebook_activity/pages/admin_activity.json/fbid
197,other_logged_information:facebook_reels_usage_information:media,Facebook,other_logged_information:facebook_reels_usage_information:media,facebook_reels_usage_information.json,media,media,,"[""media""]",static,array,logged_information/other_logged_information/facebook_reels_usage_information.json,Yes,pre-trial,logged_information/other_logged_information/facebook_reels_usage_information.json/media
198,other_logged_information:facebook_reels_usage_information:fbid,Facebook,other_logged_information:facebook_reels_usage_information:fbid,facebook_reels_usage_information.json,fbid,fbid,,"[""fbid""]",static,string,logged_information/other_logged_information/facebook_reels_usage_information.json,No,pre-trial,logged_information/other_logged_information/facebook_reels_usage_information.json/fbid
199,other_logged_information:your_facebook_watch_activity_in_the_last_28_days:media,Facebook,other_logged_information:your_facebook_watch_activity_in_the_last_28_days:media,your_facebook_watch_activity_in_the_last_28_days.json,media,media,,"[""media""]",static,array,logged_information/other_logged_information/your_facebook_watch_activity_in_the_last_28_days.json,Yes,pre-trial,logged_information/other_logged_information/your_facebook_watch_activity_in_the_last_28_days.json/media
200,other_logged_information:your_facebook_watch_activity_in_the_last_28_days:fbid,Facebook,other_logged_information:your_facebook_watch_activity_in_the_last_28_days:fbid,your_facebook_watch_activity_in_the_last_28_days.json,fbid,fbid,,"[""fbid""]",static,string,logged_information/other_logged_information/your_facebook_watch_activity_in_the_last_28_days.json,No,pre-trial,logged_information/other_logged_information/your_facebook_watch_activity_in_the_last_28_days.json/fbid
201,other_logged_information:consents:timestamp,Facebook,other_logged_information:consents:timestamp,consents.json,timestamp,timestamp,,"[""timestamp""]",static,number,logged_information/other_logged_information/consents.json,No,pre-trial,logged_information/other_logged_information/consents.json/timestamp
202,other_logged_information:consents:media,Facebook,other_logged_information:consents:media,consents.json,media,media,,"[""media""]",static,array,logged_information/other_logged_information/consents.json,Yes,pre-trial,logged_information/other_logged_information/consents.json/media
203,other_logged_information:consents:fbid,Facebook,other_logged_information:consents:fbid,consents.json,fbid,fbid,,"[""fbid""]",static,string,logged_information/other_logged_information/consents.json,No,pre-trial,logged_information/other_logged_information/consents.json/fbid
204,your_group_messages:$USERNAME:thread_name,Facebook,your_group_messages:$USERNAME:thread_name,$USERNAME.json,thread_name,thread_name,,"[""thread_name""]",static,string,your_facebook_activity/groups/your_group_messages/$USERNAME.json,No,pre-trial,your_facebook_activity/groups/your_group_messages/$USERNAME.json/thread_name
205,your_group_messages:$USERNAME:messages,Facebook,your_group_messages:$USERNAME:messages,$USERNAME.json,messages,messages,,"[""messages""]",static,array,your_facebook_activity/groups/your_group_messages/$USERNAME.json,No,pre-trial,your_facebook_activity/groups/your_group_messages/$USERNAME.json/messages
206,other_logged_information:ads_interests:topics_v2,Facebook,other_logged_information:ads_interests:topics_v2,ads_interests.json,topics_v2,topics_v2,"[""topics_v2""]",[],list,string,logged_information/other_logged_information/ads_interests.json,No,pre-trial,logged_information/other_logged_information/ads_interests.json/topics_v2
207,ads_information:your_pages_mentions:timestamp,Facebook,ads_information:your_pages_mentions:timestamp,your_pages_mentions.json,timestamp,timestamp,[],"[""timestamp""]",list,number,ads_information/your_pages_mentions.json,No,pre-trial,ads_information/your_pages_mentions.json/timestamp
208,ads_information:your_pages_mentions:media,Facebook,ads_information:your_pages_mentions:media,your_pages_mentions.json,media,media,[],"[""media""]",list,array,ads_information/your_pages_mentions.json,No,pre-trial,ads_information/your_pages_mentions.json/media
209,ads_information:your_pages_mentions:fbid,Facebook,ads_information:your_pages_mentions:fbid,your_pages_mentions.json,fbid,fbid,[],"[""fbid""]",list,string,ads_information/your_pages_mentions.json,No,pre-trial,ads_information/your_pages_mentions.json/fbid
210,other_personal_information:emails_we_sent_you:title,Facebook,other_personal_information:emails_we_sent_you:title,emails_we_sent_you.json,title,title,[],"[""title""]",list,string,personal_information/other_personal_information/emails_we_sent_you.json,No,pre-trial,personal_information/other_personal_information/emails_we_sent_you.json/title
211,other_personal_information:emails_we_sent_you:timestamp,Facebook,other_personal_information:emails_we_sent_you:timestamp,emails_we_sent_you.json,timestamp,timestamp,[],"[""timestamp""]",list,number,personal_information/other_personal_information/emails_we_sent_you.json,No,pre-trial,personal_information/other_personal_information/emails_we_sent_you.json/timestamp
212,friends:your_post_audiences:media,Facebook,friends:your_post_audiences:media,your_post_audiences.json,media,media,[],"[""media""]",list,array,connections/friends/your_post_audiences.json,Yes,pre-trial,connections/friends/your_post_audiences.json/media
213,friends:your_post_audiences:fbid,Facebook,friends:your_post_audiences:fbid,your_post_audiences.json,fbid,fbid,[],"[""fbid""]",list,string,connections/friends/your_post_audiences.json,No,pre-trial,connections/friends/your_post_audiences.json/fbid
214,your_facebook_activity:posts:posts_on_other_pages_and_profiles:timestamp,Facebook,your_facebook_activity:posts:posts_on_other_pages_and_profiles:timestamp,posts_on_other_pages_and_profiles.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/posts/posts_on_other_pages_and_profiles.json,Yes,pre-trial,your_facebook_activity/posts/posts_on_other_pages_and_profiles.json/timestamp
215,your_facebook_activity:posts:posts_on_other_pages_and_profiles:media,Facebook,your_facebook_activity:posts:posts_on_other_pages_and_profiles:media,posts_on_other_pages_and_profiles.json,media,media,[],"[""media""]",list,array,your_facebook_activity/posts/posts_on_other_pages_and_profiles.json,Yes,pre-trial,your_facebook_activity/posts/posts_on_other_pages_and_profiles.json/media
216,your_facebook_activity:posts:posts_on_other_pages_and_profiles:fbid,Facebook,your_facebook_activity:posts:posts_on_other_pages_and_profiles:fbid,posts_on_other_pages_and_profiles.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/posts/posts_on_other_pages_and_profiles.json,Yes,pre-trial,your_facebook_activity/posts/posts_on_other_pages_and_profiles.json/fbid
217,your_facebook_activity:posts:your_posts__check_ins__photos_and_videos_1:timestamp,Facebook,your_facebook_activity:posts:your_posts__check_ins__photos_and_videos_1:timestamp,your_posts__check_ins__photos_and_videos_1.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/posts/your_posts__check_ins__photos_and_videos_1.json,No,pre-trial,your_facebook_activity/posts/your_posts__check_ins__photos_and_videos_1.json/timestamp
218,your_facebook_activity:posts:content_sharing_links_you_have_created:timestamp,Facebook,your_facebook_activity:posts:content_sharing_links_you_have_created:timestamp,content_sharing_links_you_have_created.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/posts/content_sharing_links_you_have_created.json,No,pre-trial,your_facebook_activity/posts/content_sharing_links_you_have_created.json/timestamp
219,your_facebook_activity:posts:content_sharing_links_you_have_created:media,Facebook,your_facebook_activity:posts:content_sharing_links_you_have_created:media,content_sharing_links_you_have_created.json,media,media,[],"[""media""]",list,array,your_facebook_activity/posts/content_sharing_links_you_have_created.json,Yes,pre-trial,your_facebook_activity/posts/content_sharing_links_you_have_created.json/media
220,your_facebook_activity:posts:content_sharing_links_you_have_created:fbid,Facebook,your_facebook_activity:posts:content_sharing_links_you_have_created:fbid,content_sharing_links_you_have_created.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/posts/content_sharing_links_you_have_created.json,No,pre-trial,your_facebook_activity/posts/content_sharing_links_you_have_created.json/fbid
221,your_facebook_activity:posts:edits_you_made_to_posts:timestamp,Facebook,posts:edits_you_made_to_posts:timestamp,edits_you_made_to_posts.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/posts/edits_you_made_to_posts.json,No,pre-trial,your_facebook_activity/posts/edits_you_made_to_posts.json/timestamp
222,your_facebook_activity:posts:edits_you_made_to_posts:media,Facebook,posts:edits_you_made_to_posts:media,edits_you_made_to_posts.json,media,media,[],"[""media""]",list,array,your_facebook_activity/posts/edits_you_made_to_posts.json,No,pre-trial,your_facebook_activity/posts/edits_you_made_to_posts.json/media
223,your_facebook_activity:posts:edits_you_made_to_posts:fbid,Facebook,posts:edits_you_made_to_posts:fbid,edits_you_made_to_posts.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/posts/edits_you_made_to_posts.json,No,pre-trial,your_facebook_activity/posts/edits_you_made_to_posts.json/fbid
224,your_facebook_activity:other_activity:time_spent_on_facebook:timestamp,Facebook,other_activity:time_spent_on_facebook:timestamp,time_spent_on_facebook.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/other_activity/time_spent_on_facebook.json,Yes,pre-trial,your_facebook_activity/other_activity/time_spent_on_facebook.json/timestamp
225,your_facebook_activity:other_activity:time_spent_on_facebook:media,Facebook,other_activity:time_spent_on_facebook:media,time_spent_on_facebook.json,media,media,[],"[""media""]",list,array,your_facebook_activity/other_activity/time_spent_on_facebook.json,Yes,pre-trial,your_facebook_activity/other_activity/time_spent_on_facebook.json/media
226,your_facebook_activity:other_activity:time_spent_on_facebook:fbid,Facebook,other_activity:time_spent_on_facebook:fbid,time_spent_on_facebook.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/other_activity/time_spent_on_facebook.json,Yes,pre-trial,your_facebook_activity/other_activity/time_spent_on_facebook.json/fbid
227,comments_and_reactions:likes_and_reactions_3:timestamp,Facebook,comments_and_reactions:likes_and_reactions_3:timestamp,likes_and_reactions_3.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/comments_and_reactions/likes_and_reactions_3.json,No,pre-trial,your_facebook_activity/comments_and_reactions/likes_and_reactions_3.json/timestamp
228,your_facebook_activity:comments_and_reactions:your_comment_edits:timestamp,Facebook,comments_and_reactions:your_comment_edits:timestamp,your_comment_edits.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/comments_and_reactions/your_comment_edits.json,No,pre-trial,your_facebook_activity/comments_and_reactions/your_comment_edits.json/timestamp
229,your_facebook_activity:comments_and_reactions:your_comment_edits:media,Facebook,comments_and_reactions:your_comment_edits:media,your_comment_edits.json,media,media,[],"[""media""]",list,array,your_facebook_activity/comments_and_reactions/your_comment_edits.json,No,pre-trial,your_facebook_activity/comments_and_reactions/your_comment_edits.json/media
230,your_facebook_activity:comments_and_reactions:your_comment_edits:fbid,Facebook,comments_and_reactions:your_comment_edits:fbid,your_comment_edits.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/comments_and_reactions/your_comment_edits.json,No,pre-trial,your_facebook_activity/comments_and_reactions/your_comment_edits.json/fbid
231,polls:your_poll_votes:media,Facebook,polls:your_poll_votes:media,your_poll_votes.json,media,media,[],"[""media""]",list,array,your_facebook_activity/polls/your_poll_votes.json,No,pre-trial,your_facebook_activity/polls/your_poll_votes.json/media
232,polls:your_poll_votes:fbid,Facebook,polls:your_poll_votes:fbid,your_poll_votes.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/polls/your_poll_votes.json,No,pre-trial,your_facebook_activity/polls/your_poll_votes.json/fbid
233,groups:your_actions_on_violating_content_in_your_groups:media,Facebook,groups:your_actions_on_violating_content_in_your_groups:media,your_actions_on_violating_content_in_your_groups.json,media,media,[],"[""media""]",list,array,your_facebook_activity/groups/your_actions_on_violating_content_in_your_groups.json,Yes,pre-trial,your_facebook_activity/groups/your_actions_on_violating_content_in_your_groups.json/media
234,groups:your_actions_on_violating_content_in_your_groups:fbid,Facebook,groups:your_actions_on_violating_content_in_your_groups:fbid,your_actions_on_violating_content_in_your_groups.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/groups/your_actions_on_violating_content_in_your_groups.json,Yes,pre-trial,your_facebook_activity/groups/your_actions_on_violating_content_in_your_groups.json/fbid
235,groups:group_invites_you've_received:timestamp,Facebook,groups:group_invites_you've_received:timestamp,group_invites_you've_received.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/groups/group_invites_you've_received.json,Yes,pre-trial,your_facebook_activity/groups/group_invites_you've_received.json/timestamp
236,groups:group_invites_you've_received:media,Facebook,groups:group_invites_you've_received:media,group_invites_you've_received.json,media,media,[],"[""media""]",list,array,your_facebook_activity/groups/group_invites_you've_received.json,Yes,pre-trial,your_facebook_activity/groups/group_invites_you've_received.json/media
237,groups:group_invites_you've_received:fbid,Facebook,groups:group_invites_you've_received:fbid,group_invites_you've_received.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/groups/group_invites_you've_received.json,Yes,pre-trial,your_facebook_activity/groups/group_invites_you've_received.json/fbid
238,groups:group_invites_you've_sent:timestamp,Facebook,groups:group_invites_you've_sent:timestamp,group_invites_you've_sent.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/groups/group_invites_you've_sent.json,No,pre-trial,your_facebook_activity/groups/group_invites_you've_sent.json/timestamp
239,groups:group_invites_you've_sent:media,Facebook,groups:group_invites_you've_sent:media,group_invites_you've_sent.json,media,media,[],"[""media""]",list,array,your_facebook_activity/groups/group_invites_you've_sent.json,No,pre-trial,your_facebook_activity/groups/group_invites_you've_sent.json/media
240,groups:group_invites_you've_sent:fbid,Facebook,groups:group_invites_you've_sent:fbid,group_invites_you've_sent.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/groups/group_invites_you've_sent.json,No,pre-trial,your_facebook_activity/groups/group_invites_you've_sent.json/fbid
241,interactions:groups_you've_visited:timestamp,Facebook,your_interactions_on_facebook:groups_you_ve_visited:timestamp,groups_you've_visited.json,timestamp,timestamp,[],"[""timestamp""]",list,number,logged_information/interactions/groups_you've_visited.json,No,pre-trial,logged_information/interactions/groups_you've_visited.json/timestamp
242,interactions:groups_you've_visited:media,Facebook,your_interactions_on_facebook:groups_you_ve_visited:media,groups_you've_visited.json,media,media,[],"[""media""]",list,array,logged_information/interactions/groups_you've_visited.json,No,pre-trial,logged_information/interactions/groups_you've_visited.json/media
243,interactions:groups_you've_visited:fbid,Facebook,your_interactions_on_facebook:groups_you_ve_visited:fbid,groups_you've_visited.json,fbid,fbid,[],"[""fbid""]",list,string,logged_information/interactions/groups_you've_visited.json,No,pre-trial,logged_information/interactions/groups_you've_visited.json/fbid
244,comments_and_reactions:likes_and_reactions_2:timestamp,Facebook,comments_and_reactions:likes_and_reactions_2:timestamp,likes_and_reactions_2.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/comments_and_reactions/likes_and_reactions_2.json,No,pre-trial,your_facebook_activity/comments_and_reactions/likes_and_reactions_2.json/timestamp
245,your_facebook_activity:comments_and_reactions:likes_and_reactions_1:timestamp,Facebook,comments_and_reactions:likes_and_reactions_1:timestamp,likes_and_reactions_1.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/comments_and_reactions/likes_and_reactions_1.json,No,pre-trial,your_facebook_activity/comments_and_reactions/likes_and_reactions_1.json/timestamp
246,your_facebook_activity:comments_and_reactions:likes_and_reactions:timestamp,Facebook,comments_and_reactions:likes_and_reactions:timestamp,likes_and_reactions.json,timestamp,timestamp,[],"[""timestamp""]",list,number,your_facebook_activity/comments_and_reactions/likes_and_reactions.json,No,pre-trial,your_facebook_activity/comments_and_reactions/likes_and_reactions.json/timestamp
247,your_facebook_activity:comments_and_reactions:likes_and_reactions:media,Facebook,comments_and_reactions:likes_and_reactions:media,likes_and_reactions.json,media,media,[],"[""media""]",list,array,your_facebook_activity/comments_and_reactions/likes_and_reactions.json,Yes,pre-trial,your_facebook_activity/comments_and_reactions/likes_and_reactions.json/media
248,your_facebook_activity:comments_and_reactions:likes_and_reactions:fbid,Facebook,comments_and_reactions:likes_and_reactions:fbid,likes_and_reactions.json,fbid,fbid,[],"[""fbid""]",list,string,your_facebook_activity/comments_and_reactions/likes_and_reactions.json,No,pre-trial,your_facebook_activity/comments_and_reactions/likes_and_reactions.json/fbid
249,apps_and_websites_off_of_facebook:your_activity_off_meta_technologies:name,Facebook,apps_and_websites_off_of_facebook:your_activity_off_meta_technologies:name,your_activity_off_meta_technologies.json,name,off_facebook_activity_v2/name,"[""off_facebook_activity_v2""]","[""name""]",list,string,apps_and_websites_off_of_facebook/your_activity_off_meta_technologies.json,No,pre-trial,apps_and_websites_off_of_facebook/your_activity_off_meta_technologies.json/off_facebook_activity_v2/name
250,ads_information:story_views_in_past_7_days:label,Facebook,ads_information:story_views_in_past_7_days:label,story_views_in_past_7_days.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,ads_information/story_views_in_past_7_days.json,No,pre-trial,ads_information/story_views_in_past_7_days.json/label_values/label
251,ads_information:story_views_in_past_7_days:value,Facebook,ads_information:story_views_in_past_7_days:value,story_views_in_past_7_days.json,value,label_values/value,"[""label_values""]","[""value""]",list,string,ads_information/story_views_in_past_7_days.json,No,pre-trial,ads_information/story_views_in_past_7_days.json/label_values/value
252,ads_information:ad_preferences:label_values:label,Facebook,ads_information:ad_preferences:label_values:label,ad_preferences.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,ads_information/ad_preferences.json,No,pre-trial,ads_information/ad_preferences.json/label_values/label
253,ads_information:ad_preferences:label_values:value,Facebook,ads_information:ad_preferences:label_values:value,ad_preferences.json,value,label_values/value,"[""label_values""]","[""value""]",list,string,ads_information/ad_preferences.json,No,pre-trial,ads_information/ad_preferences.json/label_values/value
254,ads_information:advertisers_you've_interacted_with:title,Facebook,ads_information:advertisers_you've_interacted_with:title,advertisers_you've_interacted_with.json,title,history_v2/title,"[""history_v2""]","[""title""]",list,string,ads_information/advertisers_you've_interacted_with.json,No,pre-trial,ads_information/advertisers_you've_interacted_with.json/history_v2/title
255,ads_information:advertisers_you've_interacted_with:action,Facebook,ads_information:advertisers_you've_interacted_with:action,advertisers_you've_interacted_with.json,action,history_v2/action,"[""history_v2""]","[""action""]",list,string,ads_information/advertisers_you've_interacted_with.json,No,pre-trial,ads_information/advertisers_you've_interacted_with.json/history_v2/action
256,ads_information:advertisers_you've_interacted_with:history_v2:timestamp,Facebook,ads_information:advertisers_you_ve_interacted_with:timestamp,advertisers_you've_interacted_with.json,timestamp,history_v2/timestamp,"[""history_v2""]","[""timestamp""]",list,number,ads_information/advertisers_you've_interacted_with.json,No,pre-trial,ads_information/advertisers_you've_interacted_with.json/history_v2/timestamp
257,ads_information:your_consent_settings:label,Facebook,ads_information:your_consent_settings:label,your_consent_settings.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,ads_information/your_consent_settings.json,No,pre-trial,ads_information/your_consent_settings.json/label_values/label
258,ads_information:your_consent_settings:timestamp_value,Facebook,ads_information:your_consent_settings:timestamp_value,your_consent_settings.json,timestamp_value,label_values/timestamp_value,"[""label_values""]","[""timestamp_value""]",list,number,ads_information/your_consent_settings.json,No,pre-trial,ads_information/your_consent_settings.json/label_values/timestamp_value
259,ads_information:other_categories_used_to_reach_you:label,Facebook,ads_information:other_categories_used_to_reach_you:label,other_categories_used_to_reach_you.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,ads_information/other_categories_used_to_reach_you.json,No,pre-trial,ads_information/other_categories_used_to_reach_you.json/label_values/label
260,ads_information:ads_personalization_consent:label,Facebook,ads_information:ads_personalization_consent:label,ads_personalization_consent.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,ads_information/ads_personalization_consent.json,No,pre-trial,ads_information/ads_personalization_consent.json/label_values/label
261,ads_information:ads_personalization_consent:timestamp_value,Facebook,ads_information:ads_personalization_consent:timestamp_value,ads_personalization_consent.json,timestamp_value,label_values/timestamp_value,"[""label_values""]","[""timestamp_value""]",list,number,ads_information/ads_personalization_consent.json,No,pre-trial,ads_information/ads_personalization_consent.json/label_values/timestamp_value
262,ads_information:advertisers_using_your_activity_or_information:label,Facebook,ads_information:advertisers_using_your_activity_or_information:label,advertisers_using_your_activity_or_information.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,ads_information/advertisers_using_your_activity_or_information.json,No,pre-trial,ads_information/advertisers_using_your_activity_or_information.json/label_values/label
263,ads_information:ads_about_meta:label,Facebook,ads_information:ads_about_meta:label,ads_about_meta.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,ads_information/ads_about_meta.json,No,pre-trial,ads_information/ads_about_meta.json/label_values/label
264,ads_information:ads_about_meta:value,Facebook,ads_information:ads_about_meta:value,ads_about_meta.json,value,label_values/value,"[""label_values""]","[""value""]",list,string,ads_information/ads_about_meta.json,No,pre-trial,ads_information/ads_about_meta.json/label_values/value
265,ads_information:information_you've_submitted_to_advertisers:label,Facebook,ads_information:information_you've_submitted_to_advertisers:label,information_you've_submitted_to_advertisers.json,label,lead_gen_info_v2/label,"[""lead_gen_info_v2""]","[""label""]",list,string,ads_information/information_you've_submitted_to_advertisers.json,No,pre-trial,ads_information/information_you've_submitted_to_advertisers.json/lead_gen_info_v2/label
266,ads_information:information_you've_submitted_to_advertisers:value,Facebook,ads_information:information_you've_submitted_to_advertisers:value,information_you've_submitted_to_advertisers.json,value,lead_gen_info_v2/value,"[""lead_gen_info_v2""]","[""value""]",list,string,ads_information/information_you've_submitted_to_advertisers.json,No,pre-trial,ads_information/information_you've_submitted_to_advertisers.json/lead_gen_info_v2/value
267,ads_information:ads_feedback_activity:label,Facebook,ads_information:ads_feedback_activity:label,ads_feedback_activity.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,ads_information/ads_feedback_activity.json,No,pre-trial,ads_information/ads_feedback_activity.json/label_values/label
268,ads_information:ads_feedback_activity:timestamp_value,Facebook,ads_information:ads_feedback_activity:timestamp_value,ads_feedback_activity.json,timestamp_value,label_values/timestamp_value,"[""label_values""]","[""timestamp_value""]",list,number,ads_information/ads_feedback_activity.json,No,pre-trial,ads_information/ads_feedback_activity.json/label_values/timestamp_value
269,ads_information:subscription_for_no_ads:label,Facebook,ads_information:subscription_for_no_ads:label,subscription_for_no_ads.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,ads_information/subscription_for_no_ads.json,No,pre-trial,ads_information/subscription_for_no_ads.json/label_values/label
270,ads_information:subscription_for_no_ads:value,Facebook,ads_information:subscription_for_no_ads:value,subscription_for_no_ads.json,value,label_values/value,"[""label_values""]","[""value""]",list,string,ads_information/subscription_for_no_ads.json,No,pre-trial,ads_information/subscription_for_no_ads.json/label_values/value
271,preferences:preferences:privacy_settings:label_values:label,Facebook,preferences:preferences:privacy_settings:label_values:label,privacy_settings.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,preferences/preferences/privacy_settings.json,No,pre-trial,preferences/preferences/privacy_settings.json/label_values/label
272,preferences:preferences:your_story_highlights:label_values:label,Facebook,preferences:preferences:your_story_highlights:label_values:label,your_story_highlights.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,preferences/preferences/your_story_highlights.json,No,pre-trial,preferences/preferences/your_story_highlights.json/label_values/label
273,preferences:preferences:your_story_highlights:label_values:value,Facebook,preferences:preferences:your_story_highlights:label_values:value,your_story_highlights.json,value,label_values/value,"[""label_values""]","[""value""]",list,string,preferences/preferences/your_story_highlights.json,No,pre-trial,preferences/preferences/your_story_highlights.json/label_values/value
274,preferences:preferences:reels_preferences:label_values:label,Facebook,preferences:preferences:reels_preferences:label_values:label,reels_preferences.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,preferences/preferences/reels_preferences.json,No,pre-trial,preferences/preferences/reels_preferences.json/label_values/label
275,preferences:preferences:reels_preferences:label_values:value,Facebook,preferences:preferences:reels_preferences:label_values:value,reels_preferences.json,value,label_values/value,"[""label_values""]","[""value""]",list,string,preferences/preferences/reels_preferences.json,No,pre-trial,preferences/preferences/reels_preferences.json/label_values/value
276,preferences:preferences:video:watch_videos_v2:video_title,Facebook,preferences:preferences:video:watch_videos_v2:video_title,video.json,video_title,watch_videos_v2/video_title,"[""watch_videos_v2""]","[""video_title""]",list,string,preferences/preferences/video.json,No,pre-trial,preferences/preferences/video.json/watch_videos_v2/video_title
277,preferences:preferences:video:watch_videos_v2:user_action,Facebook,preferences:preferences:video:watch_videos_v2:user_action,video.json,user_action,watch_videos_v2/user_action,"[""watch_videos_v2""]","[""user_action""]",list,string,preferences/preferences/video.json,No,pre-trial,preferences/preferences/video.json/watch_videos_v2/user_action
278,preferences:preferences:video:watch_videos_v2:action_time,Facebook,preferences:preferences:video:watch_videos_v2:action_time,video.json,action_time,watch_videos_v2/action_time,"[""watch_videos_v2""]","[""action_time""]",list,string,preferences/preferences/video.json,No,pre-trial,preferences/preferences/video.json/watch_videos_v2/action_time
279,preferences:preferences:video:watch_videos_v2:feedback_collection,Facebook,preferences:preferences:video:watch_videos_v2:feedback_collection,video.json,feedback_collection,watch_videos_v2/feedback_collection,"[""watch_videos_v2""]","[""feedback_collection""]",list,string,preferences/preferences/video.json,No,pre-trial,preferences/preferences/video.json/watch_videos_v2/feedback_collection
280,preferences:preferences:your_watch_settings:label_values:label,Facebook,preferences:preferences:your_watch_settings:label_values:label,your_watch_settings.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,preferences/preferences/your_watch_settings.json,No,pre-trial,preferences/preferences/your_watch_settings.json/label_values/label
281,preferences:preferences:your_watch_settings:label_values:value,Facebook,preferences:preferences:your_watch_settings:label_values:value,your_watch_settings.json,value,label_values/value,"[""label_values""]","[""value""]",list,string,preferences/preferences/your_watch_settings.json,No,pre-trial,preferences/preferences/your_watch_settings.json/label_values/value
282,preferences:feed:controls:controls:name,Facebook,feed:controls:controls:name,controls.json,name,controls/name,"[""controls""]","[""name""]",list,string,preferences/feed/controls.json,No,pre-trial,preferences/feed/controls.json/controls/name
283,preferences:feed:controls:controls:description,Facebook,feed:controls:description,controls.json,description,controls/description,"[""controls""]","[""description""]",list,string,preferences/feed/controls.json,No,pre-trial,preferences/feed/controls.json/controls/description
284,feed:controls:entries,Facebook,feed:controls:entries,controls.json,entries,controls/entries,"[""controls""]","[""entries""]",list,array,preferences/feed/controls.json,Yes,pre-trial,preferences/feed/controls.json/controls/entries
285,preferences:feed:snooze:label_values:label,Facebook,feed:snooze:label,snooze.json,label,label_values/label,"[""label_values""]","[""label""]",list,string,preferences/feed/snooze.json,No,pre-trial,preferences/feed/snooze.json/label_values/label
286,preferences:feed:snooze:label_values:value,Facebook,feed:snooze:value,snooze.json,value,label_values/value,"[""label_values""]","[""value""]",list,string,preferences/feed/snooze.json,No,pre-trial,preferences/feed/snooze.json/label_values/value
287,feed:feed:people_and_friends_v2:name,Facebook,feed:feed:people_and_friends_v2:name,feed.json,name,people_and_friends_v2/name,"[""people_and_friends_v2""]","[""name""]",list,string,preferences/feed/feed.json,No,pre-trial,preferences/feed/feed.json/people_and_friends_v2/name
288,feed:feed:description,Facebook,feed:feed:description,feed.json,description,people_and_friends_v2/description,"[""people_and_friends_v2""]","[""description""]",list,string,preferences/feed/feed.json,No,pre-trial,preferences/feed/feed.json/people_and_friends_v2/description
289,followers:who_you've_followed:name,Facebook,followers:who_you've_followed:name,who_you've_followed.json,name,following_v3/name,"[""following_v3""]","[""name""]",list,string,connections/followers/who_you've_followed.json,No,pre-trial,connections/followers/who_you've_followed.json/following_v3/name
290,followers:who_you've_followed:timestamp,Facebook,followers:who_you've_followed:timestamp,who_you've_followed.json,timestamp,following_v3/timestamp,"[""following_v3""]","[""timestamp""]",list,number,connections/followers/who_you've_followed.json,No,pre-trial,connections/followers/who_you've_followed.json/following_v3/timestamp
