,participant,platform,final_path,date_added,duplicate_flag,keepID
3017,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,preferences/settings/consents.json/media,pre-trial,No,settings:consents:media
3018,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,preferences/settings/consents.json/fbid,pre-trial,No,settings:consents:fbid
3019,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/your_link_history_settings.json/timestamp,11/11/2025,No,new
3020,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/your_link_history_settings.json/media,11/11/2025,No,new
3021,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/your_link_history_settings.json/fbid,11/11/2025,No,new
3022,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/posts_1.json/title,pre-trial,No,content:posts_1:title
3023,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/posts_1.json/creation_timestamp,pre-trial,No,media:posts_1:creation_timestamp
3024,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/followers_1.json/title,pre-trial,Yes,followers_and_following:followers_1:title
3025,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/followers_1.json/title,pre-trial,Yes,followers_and_following:followers_1:title
3026,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/followers_1.json/title,11/11/2025,No,followers_and_following:followers_1:title
3027,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/followers_1.json/media_list_data,pre-trial,Yes,followers_and_following:followers_1:media_list_data
3028,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/followers_1.json/media_list_data,pre-trial,Yes,followers_and_following:followers_1:media_list_data
3029,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/followers_1.json/media_list_data,11/11/2025,No,followers_and_following:followers_1:media_list_data
3030,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/link_history.json/timestamp,11/11/2025,No,link_history:link_history:timestamp
3031,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/link_history.json/media,11/11/2025,No,link_history:link_history:media
3032,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/link_history.json/fbid,11/11/2025,No,link_history:link_history:fbid
3033,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json/ig_custom_audiences_all_types/advertiser_name,pre-trial,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:advertiser_name
3034,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json/ig_custom_audiences_all_types/has_data_file_custom_audience,pre-trial,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_data_file_custom_audience
3035,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json/ig_custom_audiences_all_types/has_remarketing_custom_audience,pre-trial,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_remarketing_custom_audience
3036,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json/ig_custom_audiences_all_types/has_in_person_store_visit,pre-trial,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_in_person_store_visit
3037,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json/label_values/label,pre-trial,No,instagram_ads_and_businesses:other_categories_used_to_reach_you:label
3038,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json/label_values/label,pre-trial,No,instagram_ads_and_businesses:subscription_for_no_ads:label
3039,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json/label_values/value,pre-trial,No,instagram_ads_and_businesses:subscription_for_no_ads:value
3040,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/ads_clicked.json/impressions_history_ads_clicked/title,pre-trial,No,ads_and_topics:ads_clicked:title
3041,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/title,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:title
3042,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json/apps_and_websites_off_meta_activity/name,pre-trial,No,apps_and_websites:your_activity_off_meta_technologies:name
3043,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,personal_information/personal_information/professional_information.json/profile_business/title,pre-trial,No,personal_information:professional_information:title
3044,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,personal_information/personal_information/reposts.json/profile_media_reposts/title,11/11/2025,No,personal_information:reposts:title
3045,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/saved/saved_collections.json/saved_saved_collections/title,pre-trial,No,saved:saved_collections:title
3046,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/saved/saved_posts.json/saved_saved_media/title,pre-trial,No,saved:saved_posts:title
3047,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/emoji_sliders.json/story_activities_emoji_sliders/title,11/11/2025,No,story_sticker_interactions:emoji_sliders:title
3048,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/polls.json/story_activities_polls/title,pre-trial,No,story_interactions:polls:title
3049,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/questions.json/story_activities_questions/title,pre-trial,No,story_interactions:questions:title
3050,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/questions.json/story_activities_questions/media_list_data,pre-trial,No,story_interactions:questions:media_list_data
3051,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/quizzes.json/story_activities_quizzes/title,11/11/2025,No,story_sticker_interactions:quizzes:title
3052,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/story_likes.json/story_activities_story_likes/title,pre-trial,No,story_interactions:story_likes:title
3053,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/story_reaction_sticker_reactions.json/story_activities_reaction_sticker_reactions/title,11/11/2025,No,story_interactions:story_reaction_sticker_reactions:title
3054,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/story_reaction_sticker_reactions.json/story_activities_reaction_sticker_reactions/media_list_data,11/11/2025,No,story_interactions:story_reaction_sticker_reactions:media_list_data
3055,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/subscriptions/your_muted_story_teaser_creators.json/subscriptions_muted_story_teaser_creators/title,pre-trial,No,subscriptions:your_muted_story_teaser_creators:title
3056,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/likes/liked_comments.json/likes_comment_likes/title,pre-trial,No,likes:liked_comments:title
3057,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/likes/liked_posts.json/likes_media_likes/title,pre-trial,No,likes:liked_posts:title
3058,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/stories.json/ig_stories/uri,pre-trial,No,content:stories:uri
3059,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/stories.json/ig_stories/creation_timestamp,pre-trial,No,content:stories:creation_timestamp
3060,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/stories.json/ig_stories/title,pre-trial,No,content:stories:title
3061,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/stories.json/ig_stories/dubbing_info,pre-trial,No,content:stories:dubbing_info
3062,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/stories.json/ig_stories/media_variants,pre-trial,No,content:stories:media_variants
3063,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/timestamp,11/11/2025,No,messages:reported_conversations:timestamp
3064,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/is_reporter,11/11/2025,No,messages:reported_conversations:is_reporter
3065,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/blocked_profiles.json/relationships_blocked_users/title,pre-trial,No,followers_and_following:blocked_profiles:title
3066,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/follow_requests_you've_received.json/relationships_follow_requests_received/title,pre-trial,No,followers_and_following:follow_requests_you've_received:title
3067,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/follow_requests_you've_received.json/relationships_follow_requests_received/media_list_data,pre-trial,No,followers_and_following:follow_requests_you've_received:media_list_data
3068,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/following.json/relationships_following/title,pre-trial,No,followers_and_following:following:title
3069,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/following_hashtags.json/relationships_following_hashtags/title,pre-trial,No,followers_and_following:following_hashtags:title
3070,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/following_hashtags.json/relationships_following_hashtags/media_list_data,pre-trial,No,followers_and_following:following_hashtags:media_list_data
3071,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,preferences/your_topics/recommended_topics.json/topics_your_topics/title,pre-trial,No,your_topics:recommended_topics:title
3072,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,preferences/settings/comments_allowed_from.json/settings_allow_comments_from/title,pre-trial,No,settings:comments_allowed_from:title
3073,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,preferences/settings/consents.json/label_values/label,pre-trial,No,settings:consents:label
3074,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,preferences/settings/consents.json/label_values/timestamp_value,pre-trial,No,settings:consents:timestamp_value
3075,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,security_and_login_information/login_and_profile_creation/profile_privacy_changes.json/account_history_account_privacy_history/title,pre-trial,No,login_and_profile_creation:profile_privacy_changes:title
3076,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/your_link_history_settings.json/label_values/label,11/11/2025,No,new
3077,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/your_link_history_settings.json/label_values/timestamp_value,11/11/2025,No,new
3078,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/recent_searches/profile_searches.json/searches_user/title,pre-trial,No,recent_searches:profile_searches:title
3079,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/comments/post_comments_1.json/media_list_data/uri,pre-trial,No,comments:post_comments_1:uri
3080,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/posts_1.json/media/uri,pre-trial,No,content:posts_1:uri
3081,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/posts_1.json/media/uri,11/11/2025,No,content:posts_1:uri
3082,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/posts_1.json/media/creation_timestamp,pre-trial,No,media:posts_1:media:creation_timestamp
3083,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/posts_1.json/media/title,pre-trial,No,content:posts_1:media:title
3084,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/followers_1.json/string_list_data/href,pre-trial,No,followers_and_following:followers_1:href
3085,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/followers_1.json/string_list_data/value,pre-trial,No,followers_and_following:followers_1:value
3086,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/followers_1.json/string_list_data/timestamp,pre-trial,No,followers_and_following:followers_1:timestamp
3087,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/link_history.json/label_values/label,11/11/2025,No,link_history:link_history:label
3088,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/link_history/link_history.json/label_values/value,11/11/2025,No,link_history:link_history:value
3089,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json/label_values/vec/value,pre-trial,No,instagram_ads_and_businesses:other_categories_used_to_reach_you:value
3090,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/ads_clicked.json/impressions_history_ads_clicked/string_list_data/timestamp,pre-trial,No,ads_and_topics:ads_clicked:timestamp
3091,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/posts_you're_not_interested_in.json/impressions_history_posts_not_interested/string_list_data/href,pre-trial,No,ads_and_topics:posts_you're_not_interested_in:href
3092,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/posts_you're_not_interested_in.json/impressions_history_posts_not_interested/string_list_data/value,pre-trial,No,ads_and_topics:posts_you're_not_interested_in:value
3093,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/posts_you're_not_interested_in.json/impressions_history_posts_not_interested/string_list_data/timestamp,11/11/2025,No,ads_and_topics:posts_you're_not_interested_in:timestamp
3094,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json/apps_and_websites_off_meta_activity/events/id,pre-trial,No,apps_and_websites:your_activity_off_meta_technologies:id
3095,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json/apps_and_websites_off_meta_activity/events/type,pre-trial,No,apps_and_websites:your_activity_off_meta_technologies:type
3096,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json/apps_and_websites_off_meta_activity/events/timestamp,pre-trial,No,apps_and_websites:your_activity_off_meta_technologies:timestamp
3097,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/comments/hype.json/comments_story_comments/media_list_data/uri,11/11/2025,No,comments:hype:uri
3098,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/emoji_sliders.json/story_activities_emoji_sliders/string_list_data/value,11/11/2025,No,story_sticker_interactions:emoji_sliders:value
3099,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/emoji_sliders.json/story_activities_emoji_sliders/string_list_data/timestamp,11/11/2025,No,story_sticker_interactions:emoji_sliders:timestamp
3100,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/polls.json/story_activities_polls/string_list_data/value,pre-trial,No,story_interactions:polls:value
3101,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/polls.json/story_activities_polls/string_list_data/timestamp,pre-trial,No,story_interactions:polls:timestamp
3102,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/questions.json/story_activities_questions/string_list_data/href,pre-trial,No,story_interactions:questions:href
3103,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/questions.json/story_activities_questions/string_list_data/value,pre-trial,No,story_interactions:questions:value
3104,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/questions.json/story_activities_questions/string_list_data/timestamp,pre-trial,No,story_interactions:questions:timestamp
3105,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/quizzes.json/story_activities_quizzes/string_list_data/value,11/11/2025,No,story_sticker_interactions:quizzes:value
3106,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/quizzes.json/story_activities_quizzes/string_list_data/timestamp,11/11/2025,No,story_sticker_interactions:quizzes:timestamp
3107,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/story_likes.json/story_activities_story_likes/string_list_data/timestamp,pre-trial,No,story_interactions:story_likes:timestamp
3108,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/story_reaction_sticker_reactions.json/story_activities_reaction_sticker_reactions/string_list_data/href,11/11/2025,No,story_interactions:story_reaction_sticker_reactions:href
3109,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/story_reaction_sticker_reactions.json/story_activities_reaction_sticker_reactions/string_list_data/value,11/11/2025,No,story_interactions:story_reaction_sticker_reactions:value
3110,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/story_interactions/story_reaction_sticker_reactions.json/story_activities_reaction_sticker_reactions/string_list_data/timestamp,11/11/2025,No,story_interactions:story_reaction_sticker_reactions:timestamp
3111,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/likes/liked_comments.json/likes_comment_likes/string_list_data/href,pre-trial,No,likes:liked_comments:href
3112,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/likes/liked_comments.json/likes_comment_likes/string_list_data/value,pre-trial,No,likes:liked_comments:value
3113,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/likes/liked_comments.json/likes_comment_likes/string_list_data/timestamp,pre-trial,No,likes:liked_comments:timestamp
3114,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/likes/liked_posts.json/likes_media_likes/string_list_data/href,pre-trial,No,likes:liked_posts:href
3115,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/likes/liked_posts.json/likes_media_likes/string_list_data/value,pre-trial,No,likes:liked_posts:value
3116,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/likes/liked_posts.json/likes_media_likes/string_list_data/timestamp,pre-trial,No,likes:liked_posts:timestamp
3117,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/igtv_videos.json/ig_igtv_media/media/uri,11/11/2025,No,media:igtv_videos:uri
3118,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/igtv_videos.json/ig_igtv_media/media/creation_timestamp,11/11/2025,No,media:igtv_videos:creation_timestamp
3119,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/igtv_videos.json/ig_igtv_media/media/title,11/11/2025,No,media:igtv_videos:title
3120,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/igtv_videos.json/ig_igtv_media/media/dubbing_info,11/11/2025,No,media:igtv_videos:dubbing_info
3121,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/igtv_videos.json/ig_igtv_media/media/media_variants,11/11/2025,No,media:igtv_videos:media_variants
3122,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/reels.json/ig_reels_media/media/uri,pre-trial,No,media:reels:uri
3123,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/reels.json/ig_reels_media/media/uri,11/11/2025,No,media:reels:uri
3124,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/reels.json/ig_reels_media/media/creation_timestamp,pre-trial,No,media:reels:creation_timestamp
3125,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/reels.json/ig_reels_media/media/creation_timestamp,11/11/2025,No,media:reels:creation_timestamp
3126,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/reels.json/ig_reels_media/media/title,pre-trial,No,media:reels:title
3127,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/reels.json/ig_reels_media/media/dubbing_info,pre-trial,No,media:reels:dubbing_info
3128,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/reels.json/ig_reels_media/media/media_variants,pre-trial,No,media:reels:media_variants
3129,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/stories.json/ig_stories/cross_post_source/source_app,pre-trial,No,content:stories:source_app
3130,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/reporter/name,11/11/2025,No,messages:reported_conversations:reporter:name
3131,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/reportee/name,11/11/2025,No,messages:reported_conversations:reportee:name
3132,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/messages/sender_name,11/11/2025,No,messages:reported_conversations:sender_name
3133,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/messages/timestamp_ms,11/11/2025,No,messages:reported_conversations:timestamp_ms
3134,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/messages/content,11/11/2025,No,messages:reported_conversations:content
3135,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/messages/photos,11/11/2025,No,messages:reported_conversations:photos
3136,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/messages/videos,11/11/2025,No,messages:reported_conversations:videos
3137,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/messages/reported_conversations.json/ig_reported_conversations/messages/audio_files,11/11/2025,No,messages:reported_conversations:audio_files
3138,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/blocked_profiles.json/relationships_blocked_users/string_list_data/href,pre-trial,No,followers_and_following:blocked_profiles:href
3139,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/blocked_profiles.json/relationships_blocked_users/string_list_data/timestamp,pre-trial,No,followers_and_following:blocked_profiles:timestamp
3140,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/follow_requests_you've_received.json/relationships_follow_requests_received/string_list_data/href,pre-trial,No,followers_and_following:follow_requests_you've_received:href
3141,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/follow_requests_you've_received.json/relationships_follow_requests_received/string_list_data/value,pre-trial,No,followers_and_following:follow_requests_you've_received:value
3142,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/follow_requests_you've_received.json/relationships_follow_requests_received/string_list_data/timestamp,pre-trial,No,followers_and_following:follow_requests_you've_received:timestamp
3143,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/following.json/relationships_following/string_list_data/href,pre-trial,No,followers_and_following:following:href
3144,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/following.json/relationships_following/string_list_data/timestamp,pre-trial,No,followers_and_following:following:timestamp
3145,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/following_hashtags.json/relationships_following_hashtags/string_list_data/href,pre-trial,No,followers_and_following:following_hashtags:href
3146,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/following_hashtags.json/relationships_following_hashtags/string_list_data/value,pre-trial,No,followers_and_following:following_hashtags:value
3147,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,connections/followers_and_following/following_hashtags.json/relationships_following_hashtags/string_list_data/timestamp,pre-trial,No,followers_and_following:following_hashtags:timestamp
3148,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/recent_searches/profile_searches.json/searches_user/string_list_data/href,11/11/2025,No,recent_searches:profile_searches:href
3149,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,logged_information/recent_searches/profile_searches.json/searches_user/string_list_data/timestamp,11/11/2025,No,recent_searches:profile_searches:timestamp
3150,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Comment/value,pre-trial,Yes,comments:post_comments_1:Comment:value
3151,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Comment/value,pre-trial,Yes,comments:post_comments_1:Comment:value
3152,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Media Owner/value,pre-trial,Yes,comments:post_comments_1:Media Owner:value
3153,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Media Owner/value,pre-trial,Yes,comments:post_comments_1:Media Owner:value
3154,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Time/timestamp,pre-trial,Yes,comments:post_comments_1:timestamp
3155,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/comments/post_comments_1.json/string_map_data/Time/timestamp,pre-trial,Yes,comments:post_comments_1:timestamp
3156,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,your_instagram_activity/media/posts_1.json/media/cross_post_source/source_app,pre-trial,No,content:posts_1:source_app
3157,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/ads_viewed.json/impressions_history_ads_seen/string_map_data/Author/value,pre-trial,No,ads_and_topics:ads_viewed:value
3158,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/ads_viewed.json/impressions_history_ads_seen/string_map_data/Time/timestamp,pre-trial,No,ads_and_topics:ads_viewed:timestamp
3159,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/posts_viewed.json/impressions_history_posts_seen/string_map_data/Author/value,pre-trial,No,ads_and_topics:posts_viewed:value
3160,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/posts_viewed.json/impressions_history_posts_seen/string_map_data/Time/timestamp,pre-trial,No,ads_and_topics:posts_viewed:timestamp
3161,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/string_map_data/Username/href,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:Username:href
3162,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/string_map_data/Username/value,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:Username:value
3163,Output_structure_Instagram_c5bf0d1f3a3043a4,Instagram,ads_information/ads_and_topics/profiles_you're_not_interested_in.json/impressions_history_recs_hidden_authors/string_map_data/Username/timestamp,pre-trial,No,ads_and_topics:profiles_you're_not_interested_in:Username:timestamp
