,participant,platform,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path,final_path
9127,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,metering_mode,ig_stories/media_metadata/video_metadata/exif_data/metering_mode,"['ig_stories', 'media_metadata', 'video_metadata', 'exif_data']",['metering_mode'],list,string,stories.json,your_instagram_activity/media/stories.json,your_instagram_activity/media/stories.json/ig_stories/media_metadata/video_metadata/exif_data/metering_mode
9128,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,scene_capture_type,ig_stories/media_metadata/video_metadata/exif_data/scene_capture_type,"['ig_stories', 'media_metadata', 'video_metadata', 'exif_data']",['scene_capture_type'],list,string,stories.json,your_instagram_activity/media/stories.json,your_instagram_activity/media/stories.json/ig_stories/media_metadata/video_metadata/exif_data/scene_capture_type
9129,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,has_camera_metadata,ig_other_media/media/media_metadata/camera_metadata/has_camera_metadata,"['ig_other_media', 'media']","['media_metadata', 'camera_metadata', 'has_camera_metadata']",list,boolean,other_content.json,your_instagram_activity/media/other_content.json,your_instagram_activity/media/other_content.json/ig_other_media/media/media_metadata/camera_metadata/has_camera_metadata
9130,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,has_camera_metadata,ig_recently_deleted_media/media/media_metadata/camera_metadata/has_camera_metadata,"['ig_recently_deleted_media', 'media']","['media_metadata', 'camera_metadata', 'has_camera_metadata']",list,boolean,recently_deleted_content.json,your_instagram_activity/media/recently_deleted_content.json,your_instagram_activity/media/recently_deleted_content.json/ig_recently_deleted_media/media/media_metadata/camera_metadata/has_camera_metadata
9131,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,has_camera_metadata,ig_reels_media/media/media_metadata/camera_metadata/has_camera_metadata,"['ig_reels_media', 'media']","['media_metadata', 'camera_metadata', 'has_camera_metadata']",list,boolean,reels.json,your_instagram_activity/media/reels.json,your_instagram_activity/media/reels.json/ig_reels_media/media/media_metadata/camera_metadata/has_camera_metadata
9132,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,source_app,profile_user/media_map_data/Profile Photo/cross_post_source/source_app,['profile_user'],"['media_map_data', 'Profile Photo', 'cross_post_source', 'source_app']",list,string,personal_information.json,personal_information/personal_information/personal_information.json,personal_information/personal_information/personal_information.json/profile_user/media_map_data/Profile Photo/cross_post_source/source_app
9133,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,device_id,ig_other_media/media/media_metadata/photo_metadata/exif_data/device_id,"['ig_other_media', 'media', 'media_metadata', 'photo_metadata', 'exif_data']",['device_id'],list,string,other_content.json,your_instagram_activity/media/other_content.json,your_instagram_activity/media/other_content.json/ig_other_media/media/media_metadata/photo_metadata/exif_data/device_id
9134,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,device_id,ig_recently_deleted_media/media/media_metadata/video_metadata/exif_data/device_id,"['ig_recently_deleted_media', 'media', 'media_metadata', 'video_metadata', 'exif_data']",['device_id'],list,string,recently_deleted_content.json,your_instagram_activity/media/recently_deleted_content.json,your_instagram_activity/media/recently_deleted_content.json/ig_recently_deleted_media/media/media_metadata/video_metadata/exif_data/device_id
9135,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,camera_position,ig_recently_deleted_media/media/media_metadata/video_metadata/exif_data/camera_position,"['ig_recently_deleted_media', 'media', 'media_metadata', 'video_metadata', 'exif_data']",['camera_position'],list,string,recently_deleted_content.json,your_instagram_activity/media/recently_deleted_content.json,your_instagram_activity/media/recently_deleted_content.json/ig_recently_deleted_media/media/media_metadata/video_metadata/exif_data/camera_position
9136,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,source_type,ig_recently_deleted_media/media/media_metadata/video_metadata/exif_data/source_type,"['ig_recently_deleted_media', 'media', 'media_metadata', 'video_metadata', 'exif_data']",['source_type'],list,string,recently_deleted_content.json,your_instagram_activity/media/recently_deleted_content.json,your_instagram_activity/media/recently_deleted_content.json/ig_recently_deleted_media/media/media_metadata/video_metadata/exif_data/source_type
9137,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,device_id,ig_reels_media/media/media_metadata/video_metadata/exif_data/device_id,"['ig_reels_media', 'media', 'media_metadata', 'video_metadata', 'exif_data']",['device_id'],list,string,reels.json,your_instagram_activity/media/reels.json,your_instagram_activity/media/reels.json/ig_reels_media/media/media_metadata/video_metadata/exif_data/device_id
9138,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,camera_position,ig_reels_media/media/media_metadata/video_metadata/exif_data/camera_position,"['ig_reels_media', 'media', 'media_metadata', 'video_metadata', 'exif_data']",['camera_position'],list,string,reels.json,your_instagram_activity/media/reels.json,your_instagram_activity/media/reels.json/ig_reels_media/media/media_metadata/video_metadata/exif_data/camera_position
9139,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,source_type,ig_reels_media/media/media_metadata/video_metadata/exif_data/source_type,"['ig_reels_media', 'media', 'media_metadata', 'video_metadata', 'exif_data']",['source_type'],list,string,reels.json,your_instagram_activity/media/reels.json,your_instagram_activity/media/reels.json/ig_reels_media/media/media_metadata/video_metadata/exif_data/source_type
9140,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,latitude,ig_reels_media/media/media_metadata/video_metadata/exif_data/latitude,"['ig_reels_media', 'media', 'media_metadata', 'video_metadata', 'exif_data']",['latitude'],list,number,reels.json,your_instagram_activity/media/reels.json,your_instagram_activity/media/reels.json/ig_reels_media/media/media_metadata/video_metadata/exif_data/latitude
9141,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,longitude,ig_reels_media/media/media_metadata/video_metadata/exif_data/longitude,"['ig_reels_media', 'media', 'media_metadata', 'video_metadata', 'exif_data']",['longitude'],list,number,reels.json,your_instagram_activity/media/reels.json,your_instagram_activity/media/reels.json/ig_reels_media/media/media_metadata/video_metadata/exif_data/longitude
9142,Output_structure_Instagram_d5898c6433d2c4d2,Instagram,has_camera_metadata,profile_user/media_map_data/Profile Photo/media_metadata/camera_metadata/has_camera_metadata,['profile_user'],"['media_map_data', 'Profile Photo', 'media_metadata', 'camera_metadata', 'has_camera_metadata']",list,boolean,personal_information.json,personal_information/personal_information/personal_information.json,personal_information/personal_information/personal_information.json/profile_user/media_map_data/Profile Photo/media_metadata/camera_metadata/has_camera_metadata
9143,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,title,title,,['title'],static,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/title
9144,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,is_still_participant,is_still_participant,,['is_still_participant'],static,boolean,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/is_still_participant
9145,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,thread_path,thread_path,,['thread_path'],static,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/thread_path
9146,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,magic_words,magic_words,,['magic_words'],static,array,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/magic_words
9147,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,is_pending,is_pending,,['is_pending'],static,boolean,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/is_pending
9148,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,media,media,,['media'],static,array,other_categories_used_to_reach_you.json,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json/media
9149,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,fbid,fbid,,['fbid'],static,string,other_categories_used_to_reach_you.json,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json/fbid
9150,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,media,media,,['media'],static,array,subscription_for_no_ads.json,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json/media
9151,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,fbid,fbid,,['fbid'],static,string,subscription_for_no_ads.json,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json/fbid
9152,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,timestamp,timestamp,,['timestamp'],static,number,your_activity_off_meta_technologies_settings.json,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json/timestamp
9153,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,media,media,,['media'],static,array,your_activity_off_meta_technologies_settings.json,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json/media
9154,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,fbid,fbid,,['fbid'],static,string,your_activity_off_meta_technologies_settings.json,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json/fbid
9155,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,media,media,,['media'],static,array,locations_of_interest.json,personal_information/information_about_you/locations_of_interest.json,personal_information/information_about_you/locations_of_interest.json/media
9156,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,fbid,fbid,,['fbid'],static,string,locations_of_interest.json,personal_information/information_about_you/locations_of_interest.json,personal_information/information_about_you/locations_of_interest.json/fbid
9157,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,timestamp,timestamp,,['timestamp'],static,number,your_link_history_settings.json,logged_information/link_history/your_link_history_settings.json,logged_information/link_history/your_link_history_settings.json/timestamp
9158,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,media,media,,['media'],static,array,your_link_history_settings.json,logged_information/link_history/your_link_history_settings.json,logged_information/link_history/your_link_history_settings.json/media
9159,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,fbid,fbid,,['fbid'],static,string,your_link_history_settings.json,logged_information/link_history/your_link_history_settings.json,logged_information/link_history/your_link_history_settings.json/fbid
9160,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,mode,joinable_mode/mode,,"['joinable_mode', 'mode']",static,number,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/joinable_mode/mode
9161,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,link,joinable_mode/link,,"['joinable_mode', 'link']",static,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/joinable_mode/link
9162,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,tel,ig_autofill_data/tel,,"['ig_autofill_data', 'tel']",static,string,autofill_information.json,personal_information/autofill_information/autofill_information.json,personal_information/autofill_information/autofill_information.json/ig_autofill_data/tel
9163,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,tel_country_code,ig_autofill_data/tel_country_code,,"['ig_autofill_data', 'tel_country_code']",static,string,autofill_information.json,personal_information/autofill_information/autofill_information.json,personal_information/autofill_information/autofill_information.json/ig_autofill_data/tel_country_code
9164,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,tel_national,ig_autofill_data/tel_national,,"['ig_autofill_data', 'tel_national']",static,string,autofill_information.json,personal_information/autofill_information/autofill_information.json,personal_information/autofill_information/autofill_information.json/ig_autofill_data/tel_national
9165,Output_structure_Instagram_96d6b0a15a47b75d,Instagram,tel_area_code,ig_autofill_data/tel_area_code,,"['ig_autofill_data', 'tel_area_code']",static,string,autofill_information.json,personal_information/autofill_information/autofill_information.json,personal_information/autofill_information/autofill_information.json/ig_autofill_data/tel_area_code
